,date,state,fips,cases,deaths
12947,2020-07-31,New Mexico,35,20600,642
12948,2020-07-31,New Jersey,34,183535,15819
12949,2020-07-31,New Hampshire,33,6583,415
12950,2020-07-31,Nevada,32,48142,831
12951,2020-07-31,Nebraska,31,26211,338
12952,2020-07-31,Montana,30,3977,60
12953,2020-07-31,Missouri,29,51074,1305
12954,2020-07-31,Mississippi,28,58747,1663
12955,2020-07-31,Minnesota,27,54503,1640
12956,2020-07-31,Michigan,26,90752,6453
12957,2020-07-31,Massachusetts,25,117612,8609
12958,2020-07-31,Maryland,24,88907,3493
12959,2020-07-31,Maine,23,3912,123
12960,2020-07-31,Louisiana,22,116394,3949
12961,2020-07-31,Kentucky,21,30981,753
12962,2020-07-31,Kansas,20,28121,358
12963,2020-07-31,Iowa,19,44753,872
12964,2020-07-31,Indiana,18,67800,2965
12965,2020-07-31,Illinois,17,180701,7703
12966,2020-07-31,Idaho,16,20853,193
12967,2020-07-31,Hawaii,15,2088,25
12968,2020-07-31,Guam,66,1325,6
12969,2020-07-31,Georgia,13,171342,3674
12970,2020-07-31,Florida,12,470378,6842
12971,2020-07-31,District of Columbia,11,12126,585
12972,2020-07-31,Delaware,10,14788,585
12973,2020-07-31,Connecticut,9,49810,4432
12974,2020-07-31,Colorado,8,46948,1841
12975,2020-07-31,California,6,502273,9222
12976,2020-07-31,Arkansas,5,42511,453
12977,2020-07-31,Arizona,4,174108,3695
12978,2020-07-31,Alaska,2,3675,21
12979,2020-07-31,Alabama,1,87723,1580
12980,2020-07-30,Wyoming,56,2686,26
12981,2020-07-30,Wisconsin,55,56111,928
12982,2020-07-30,West Virginia,54,6422,115
12983,2020-07-30,Washington,53,58099,1652
12984,2020-07-30,Virginia,51,88904,2141
12985,2020-07-30,Virgin Islands,78,385,8
12986,2020-07-30,Vermont,50,1407,57
12987,2020-07-30,Utah,49,39714,303
12988,2020-07-30,Texas,48,432134,6987
12989,2020-07-30,Tennessee,47,100166,1022
12990,2020-07-30,South Dakota,46,8685,129
12991,2020-07-30,South Carolina,45,87572,1667
12992,2020-07-30,Rhode Island,44,18950,1007
12993,2020-07-30,Puerto Rico,72,16572,214
12994,2020-07-30,Pennsylvania,42,115853,7248
12995,2020-07-30,Oregon,41,18166,318
12996,2020-07-30,Oklahoma,40,35710,536
12997,2020-07-30,Ohio,39,89626,3442
12998,2020-07-30,Northern Mariana Islands,69,42,2
12999,2020-07-30,North Dakota,38,6305,107
13000,2020-07-30,North Carolina,37,120391,1929
13001,2020-07-30,New York,36,419081,32362
13002,2020-07-30,New Mexico,35,20388,635
13003,2020-07-30,New Jersey,34,182845,15809
13004,2020-07-30,New Hampshire,33,6544,415
13005,2020-07-30,Nevada,32,47034,805
13006,2020-07-30,Nebraska,31,25766,333
13007,2020-07-30,Montana,30,3829,55
13008,2020-07-30,Missouri,29,49671,1288
13009,2020-07-30,Mississippi,28,57579,1611
13010,2020-07-30,Minnesota,27,53732,1634
13011,2020-07-30,Michigan,26,89926,6446
13012,2020-07-30,Massachusetts,25,117098,8595
13013,2020-07-30,Maryland,24,87740,3488
13014,2020-07-30,Maine,23,3888,122
13015,2020-07-30,Louisiana,22,114595,3925
13016,2020-07-30,Kentucky,21,30132,748
13017,2020-07-30,Kansas,20,27244,357
13018,2020-07-30,Iowa,19,44285,865
13019,2020-07-30,Indiana,18,66883,2946
13020,2020-07-30,Illinois,17,178832,7677
13021,2020-07-30,Idaho,16,20378,180
13022,2020-07-30,Hawaii,15,1966,25
13023,2020-07-30,Guam,66,1323,6
13024,2020-07-30,Georgia,13,167545,3596
13025,2020-07-30,Florida,12,461371,6585
13026,2020-07-30,District of Columbia,11,12057,584
13027,2020-07-30,Delaware,10,14689,581
13028,2020-07-30,Connecticut,9,49670,4431
13029,2020-07-30,Colorado,8,46338,1826
13030,2020-07-30,California,6,494269,9009
13031,2020-07-30,Arkansas,5,41759,442
13032,2020-07-30,Arizona,4,170905,3628
13033,2020-07-30,Alaska,2,3557,21
13034,2020-07-30,Alabama,1,85762,1565
13035,2020-07-29,Wyoming,56,2628,26
13036,2020-07-29,Wisconsin,55,55119,920
13037,2020-07-29,West Virginia,54,6326,112
13038,2020-07-29,Washington,53,57299,1642
13039,2020-07-29,Virginia,51,87993,2125
13040,2020-07-29,Virgin Islands,78,385,8
13041,2020-07-29,Vermont,50,1406,56
13042,2020-07-29,Utah,49,39339,297
13043,2020-07-29,Texas,48,421891,6834
13044,2020-07-29,Tennessee,47,98145,1008
13045,2020-07-29,South Dakota,46,8641,129
13046,2020-07-29,South Carolina,45,85846,1615
13047,2020-07-29,Rhode Island,44,18800,1007
13048,2020-07-29,Puerto Rico,72,16061,211
13049,2020-07-29,Pennsylvania,42,114984,7219
13050,2020-07-29,Oregon,41,17805,313
13051,2020-07-29,Oklahoma,40,34605,523
13052,2020-07-29,Ohio,39,87893,3422
13053,2020-07-29,Northern Mariana Islands,69,40,2
13054,2020-07-29,North Dakota,38,6231,106
13055,2020-07-29,North Carolina,37,118027,1889
13056,2020-07-29,New York,36,418302,32342
13057,2020-07-29,New Mexico,35,20136,632
13058,2020-07-29,New Jersey,34,182641,15798
13059,2020-07-29,New Hampshire,33,6513,411
13060,2020-07-29,Nevada,32,45937,782
13061,2020-07-29,Nebraska,31,25448,331
13062,2020-07-29,Montana,30,3695,54
13063,2020-07-29,Missouri,29,47683,1269
13064,2020-07-29,Mississippi,28,55804,1563
13065,2020-07-29,Minnesota,27,52987,1629
13066,2020-07-29,Michigan,26,89026,6426
13067,2020-07-29,Massachusetts,25,116684,8580
13068,2020-07-29,Maryland,24,86846,3478
13069,2020-07-29,Maine,23,3866,121
13070,2020-07-29,Louisiana,22,112887,3883
13071,2020-07-29,Kentucky,21,29479,746
13072,2020-07-29,Kansas,20,27177,349
13073,2020-07-29,Iowa,19,43623,854
13074,2020-07-29,Indiana,18,65918,2932
13075,2020-07-29,Illinois,17,176967,7661
13076,2020-07-29,Idaho,16,19810,176
13077,2020-07-29,Hawaii,15,1842,25
13078,2020-07-29,Guam,66,1320,6
13079,2020-07-29,Georgia,13,163547,3566
13080,2020-07-29,Florida,12,451415,6332
13081,2020-07-29,District of Columbia,11,11999,584
13082,2020-07-29,Delaware,10,14602,581
13083,2020-07-29,Connecticut,9,49540,4425
13084,2020-07-29,Colorado,8,45885,1826
13085,2020-07-29,California,6,486039,8884
13086,2020-07-29,Arkansas,5,40968,434
13087,2020-07-29,Arizona,4,168361,3470
13088,2020-07-29,Alaska,2,3440,20
13089,2020-07-29,Alabama,1,83782,1538
13090,2020-07-28,Wyoming,56,2589,26
13091,2020-07-28,Wisconsin,55,54114,916
13092,2020-07-28,West Virginia,54,6173,111
13093,2020-07-28,Washington,53,56575,1632
13094,2020-07-28,Virginia,51,86994,2095
13095,2020-07-28,Virgin Islands,78,375,7
13096,2020-07-28,Vermont,50,1405,56
13097,2020-07-28,Utah,49,38877,290
13098,2020-07-28,Texas,48,412849,6518
13099,2020-07-28,Tennessee,47,96318,988
13100,2020-07-28,South Dakota,46,8492,123
13101,2020-07-28,South Carolina,45,84109,1565
13102,2020-07-28,Rhode Island,44,18725,1005
13103,2020-07-28,Puerto Rico,72,15840,209
13104,2020-07-28,Pennsylvania,42,114129,7197
13105,2020-07-28,Oregon,41,17419,305
13106,2020-07-28,Oklahoma,40,33757,509
13107,2020-07-28,Ohio,39,86497,3382
13108,2020-07-28,Northern Mariana Islands,69,40,2
13109,2020-07-28,North Dakota,38,6145,104
13110,2020-07-28,North Carolina,37,116300,1847
13111,2020-07-28,New York,36,417591,32333
13112,2020-07-28,New Mexico,35,19791,626
13113,2020-07-28,New Jersey,34,182215,15825
13114,2020-07-28,New Hampshire,33,6500,409
13115,2020-07-28,Nevada,32,44991,760
13116,2020-07-28,Nebraska,31,25140,326
13117,2020-07-28,Montana,30,3491,52
13118,2020-07-28,Missouri,29,46225,1263
13119,2020-07-28,Mississippi,28,54299,1543
13120,2020-07-28,Minnesota,27,52321,1620
13121,2020-07-28,Michigan,26,88025,6426
13122,2020-07-28,Massachusetts,25,116182,8551
13123,2020-07-28,Maryland,24,86091,3458
13124,2020-07-28,Maine,23,3838,121
13125,2020-07-28,Louisiana,22,111150,3812
13126,2020-07-28,Kentucky,21,28876,735
13127,2020-07-28,Kansas,20,26494,344
13128,2020-07-28,Iowa,19,42928,839
13129,2020-07-28,Indiana,18,65258,2924
13130,2020-07-28,Illinois,17,175588,7645
13131,2020-07-28,Idaho,16,19318,168
13132,2020-07-28,Hawaii,15,1734,25
13133,2020-07-28,Guam,66,1318,6
13134,2020-07-28,Georgia,13,160038,3488
13135,2020-07-28,Florida,12,441969,6116
13136,2020-07-28,District of Columbia,11,11945,583
13137,2020-07-28,Delaware,10,14476,580
13138,2020-07-28,Connecticut,9,49077,4423
13139,2020-07-28,Colorado,8,45420,1809
13140,2020-07-28,California,6,474951,8716
13141,2020-07-28,Arkansas,5,40181,428
13142,2020-07-28,Arizona,4,165994,3424
13143,2020-07-28,Alaska,2,3348,20
13144,2020-07-28,Alabama,1,82366,1491
13145,2020-07-27,Wyoming,56,2520,25
13146,2020-07-27,Wisconsin,55,53323,905
13147,2020-07-27,West Virginia,54,6054,106
13148,2020-07-27,Washington,53,55547,1610
13149,2020-07-27,Virginia,51,86072,2082
13150,2020-07-27,Virgin Islands,78,375,7
13151,2020-07-27,Vermont,50,1402,56
13152,2020-07-27,Utah,49,38439,285
13153,2020-07-27,Texas,48,402295,6292
13154,2020-07-27,Tennessee,47,93869,965
13155,2020-07-27,South Dakota,46,8444,123
13156,2020-07-27,South Carolina,45,82417,1506
13157,2020-07-27,Rhode Island,44,18515,1004
13158,2020-07-27,Puerto Rico,72,15431,201
13159,2020-07-27,Pennsylvania,42,112995,7174
13160,2020-07-27,Oregon,41,17122,289
13161,2020-07-27,Oklahoma,40,32529,495
13162,2020-07-27,Ohio,39,85177,3344
13163,2020-07-27,Northern Mariana Islands,69,40,2
13164,2020-07-27,North Dakota,38,5990,103
13165,2020-07-27,North Carolina,37,114612,1815
13166,2020-07-27,New York,36,417056,32322
13167,2020-07-27,New Mexico,35,19502,619
13168,2020-07-27,New Jersey,34,181732,15804
13169,2020-07-27,New Hampshire,33,6441,409
13170,2020-07-27,Nevada,32,43880,739
13171,2020-07-27,Nebraska,31,24899,322
13172,2020-07-27,Montana,30,3406,47
13173,2020-07-27,Missouri,29,44813,1245
13174,2020-07-27,Mississippi,28,52957,1501
13175,2020-07-27,Minnesota,27,51843,1616
13176,2020-07-27,Michigan,26,87329,6407
13177,2020-07-27,Massachusetts,25,115926,8536
13178,2020-07-27,Maryland,24,85436,3447
13179,2020-07-27,Maine,23,3832,119
13180,2020-07-27,Louisiana,22,110029,3786
13181,2020-07-27,Kentucky,21,28250,726
13182,2020-07-27,Kansas,20,26439,338
13183,2020-07-27,Iowa,19,42696,836
13184,2020-07-27,Indiana,18,64417,2906
13185,2020-07-27,Illinois,17,174442,7619
13186,2020-07-27,Idaho,16,18836,159
13187,2020-07-27,Hawaii,15,1688,25
13188,2020-07-27,Guam,66,1315,6
13189,2020-07-27,Georgia,13,155907,3435
13190,2020-07-27,Florida,12,432739,5930
13191,2020-07-27,District of Columbia,11,11858,582
13192,2020-07-27,Delaware,10,14406,579
13193,2020-07-27,Connecticut,9,48983,4418
13194,2020-07-27,Colorado,8,44723,1800
13195,2020-07-27,California,6,467103,8544
13196,2020-07-27,Arkansas,5,39447,408
13197,2020-07-27,Arizona,4,163918,3320
13198,2020-07-27,Alaska,2,3204,19
13199,2020-07-27,Alabama,1,81115,1491
13200,2020-07-26,Wyoming,56,2475,25
13201,2020-07-26,Wisconsin,55,52685,901
13202,2020-07-26,West Virginia,54,5960,103
13203,2020-07-26,Washington,53,54421,1595
13204,2020-07-26,Virginia,51,84567,2078
13205,2020-07-26,Virgin Islands,78,361,7
13206,2020-07-26,Vermont,50,1400,56
13207,2020-07-26,Utah,49,37973,278
13208,2020-07-26,Texas,48,395738,5090
13209,2020-07-26,Tennessee,47,91330,955
13210,2020-07-26,South Dakota,46,8395,123
13211,2020-07-26,South Carolina,45,81199,1491
13212,2020-07-26,Rhode Island,44,18224,1002
13213,2020-07-26,Puerto Rico,72,15143,201
13214,2020-07-26,Pennsylvania,42,111773,7170
13215,2020-07-26,Oregon,41,16764,291
13216,2020-07-26,Oklahoma,40,31285,496
13217,2020-07-26,Ohio,39,84073,3307
13218,2020-07-26,Northern Mariana Islands,69,40,2
13219,2020-07-26,North Dakota,38,5880,103
13220,2020-07-26,North Carolina,37,112802,1807
13221,2020-07-26,New York,36,416443,32305
13222,2020-07-26,New Mexico,35,19053,614
13223,2020-07-26,New Jersey,34,181283,15787
13224,2020-07-26,New Hampshire,33,6436,409
13225,2020-07-26,Nevada,32,42919,734
13226,2020-07-26,Nebraska,31,24618,322
13227,2020-07-26,Montana,30,3342,46
13228,2020-07-26,Missouri,29,43477,1231
13229,2020-07-26,Mississippi,28,52304,1495
13230,2020-07-26,Minnesota,27,51193,1614
13231,2020-07-26,Michigan,26,86750,6402
13232,2020-07-26,Massachusetts,25,115637,8529
13233,2020-07-26,Maryland,24,84306,3440
13234,2020-07-26,Maine,23,3814,119
13235,2020-07-26,Louisiana,22,107686,3763
13236,2020-07-26,Kentucky,21,27682,718
13237,2020-07-26,Kansas,20,25649,335
13238,2020-07-26,Iowa,19,42357,829
13239,2020-07-26,Indiana,18,63881,2903
13240,2020-07-26,Illinois,17,173079,7595
13241,2020-07-26,Idaho,16,18262,150
13242,2020-07-26,Hawaii,15,1660,25
13243,2020-07-26,Guam,66,1306,6
13244,2020-07-26,Georgia,13,153476,3424
13245,2020-07-26,Florida,12,423847,5853
13246,2020-07-26,District of Columbia,11,11780,581
13247,2020-07-26,Delaware,10,14290,579
13248,2020-07-26,Connecticut,9,48776,4413
13249,2020-07-26,Colorado,8,44364,1795
13250,2020-07-26,California,6,459338,8451
13251,2020-07-26,Arkansas,5,38623,401
13252,2020-07-26,Arizona,4,162041,3313
13253,2020-07-26,Alaska,2,3100,18
13254,2020-07-26,Alabama,1,79294,1473
13255,2020-07-25,Wyoming,56,2446,25
13256,2020-07-25,Wisconsin,55,51735,900
13257,2020-07-25,West Virginia,54,5821,103
13258,2020-07-25,Washington,53,53883,1591
13259,2020-07-25,Virginia,51,83609,2075
13260,2020-07-25,Virgin Islands,78,352,7
13261,2020-07-25,Vermont,50,1396,56
13262,2020-07-25,Utah,49,37623,278
13263,2020-07-25,Texas,48,391609,5002
13264,2020-07-25,Tennessee,47,88459,953
13265,2020-07-25,South Dakota,46,8305,122
13266,2020-07-25,South Carolina,45,80008,1465
13267,2020-07-25,Rhode Island,44,18224,1002
13268,2020-07-25,Puerto Rico,72,14540,201
13269,2020-07-25,Pennsylvania,42,111121,7167
13270,2020-07-25,Oregon,41,16492,286
13271,2020-07-25,Oklahoma,40,30081,496
13272,2020-07-25,Ohio,39,83184,3297
13273,2020-07-25,Northern Mariana Islands,69,40,2
13274,2020-07-25,North Dakota,38,5740,103
13275,2020-07-25,North Carolina,37,111282,1801
13276,2020-07-25,New York,36,415911,32295
13277,2020-07-25,New Mexico,35,18788,607
13278,2020-07-25,New Jersey,34,180778,15776
13279,2020-07-25,New Hampshire,33,6415,409
13280,2020-07-25,Nevada,32,41993,733
13281,2020-07-25,Nebraska,31,24412,322
13282,2020-07-25,Montana,30,3260,46
13283,2020-07-25,Missouri,29,42310,1224
13284,2020-07-25,Mississippi,28,51097,1480
13285,2020-07-25,Minnesota,27,50331,1611
13286,2020-07-25,Michigan,26,85665,6402
13287,2020-07-25,Massachusetts,25,115268,8510
13288,2020-07-25,Maryland,24,83617,3433
13289,2020-07-25,Maine,23,3790,119
13290,2020-07-25,Louisiana,22,103846,3715
13291,2020-07-25,Kentucky,21,27395,717
13292,2020-07-25,Kansas,20,25464,333
13293,2020-07-25,Iowa,19,41886,826
13294,2020-07-25,Indiana,18,63030,2895
13295,2020-07-25,Illinois,17,171669,7593
13296,2020-07-25,Idaho,16,17920,150
13297,2020-07-25,Hawaii,15,1597,25
13298,2020-07-25,Guam,66,1306,6
13299,2020-07-25,Georgia,13,151262,3421
13300,2020-07-25,Florida,12,414503,5776
13301,2020-07-25,District of Columbia,11,11717,581
13302,2020-07-25,Delaware,10,14175,579
13303,2020-07-25,Connecticut,9,48776,4413
13304,2020-07-25,Colorado,8,43847,1795
13305,2020-07-25,California,6,453327,8428
13306,2020-07-25,Arkansas,5,37981,399
13307,2020-07-25,Arizona,4,160055,3288
13308,2020-07-25,Alaska,2,2866,18
13309,2020-07-25,Alabama,1,78130,1456
13310,2020-07-24,Wyoming,56,2405,25
13311,2020-07-24,Wisconsin,55,50895,887
13312,2020-07-24,West Virginia,54,5695,103
13313,2020-07-24,Washington,53,53278,1590
13314,2020-07-24,Virginia,51,82364,2067
13315,2020-07-24,Virgin Islands,78,352,7
13316,2020-07-24,Vermont,50,1385,56
13317,2020-07-24,Utah,49,37063,277
13318,2020-07-24,Texas,48,383662,4876
13319,2020-07-24,Tennessee,47,86667,926
13320,2020-07-24,South Dakota,46,8200,122
13321,2020-07-24,South Carolina,45,78607,1385
13322,2020-07-24,Rhode Island,44,18224,1002
13323,2020-07-24,Puerto Rico,72,13967,191
13324,2020-07-24,Pennsylvania,42,110342,7162
13325,2020-07-24,Oregon,41,16172,285
13326,2020-07-24,Oklahoma,40,29116,484
13327,2020-07-24,Ohio,39,81746,3297
13328,2020-07-24,Northern Mariana Islands,69,38,2
13329,2020-07-24,North Dakota,38,5618,103
13330,2020-07-24,North Carolina,37,109206,1769
13331,2020-07-24,New York,36,415163,32278
13332,2020-07-24,New Mexico,35,18475,601
13333,2020-07-24,New Jersey,34,180265,15765
13334,2020-07-24,New Hampshire,33,6375,407
13335,2020-07-24,Nevada,32,41013,722
13336,2020-07-24,Nebraska,31,24174,322
13337,2020-07-24,Montana,30,3113,46
13338,2020-07-24,Missouri,29,41224,1221
13339,2020-07-24,Mississippi,28,49663,1463
13340,2020-07-24,Minnesota,27,49528,1606
13341,2020-07-24,Michigan,26,85238,6402
13342,2020-07-24,Massachusetts,25,114985,8498
13343,2020-07-24,Maryland,24,82326,3422
13344,2020-07-24,Maine,23,3757,118
13345,2020-07-24,Louisiana,22,103846,3715
13346,2020-07-24,Kentucky,21,26628,715
13347,2020-07-24,Kansas,20,25403,330
13348,2020-07-24,Iowa,19,41434,826
13349,2020-07-24,Indiana,18,62081,2884
13350,2020-07-24,Illinois,17,170376,7580
13351,2020-07-24,Idaho,16,17411,148
13352,2020-07-24,Hawaii,15,1526,25
13353,2020-07-24,Guam,66,1306,6
13354,2020-07-24,Georgia,13,147732,3368
13355,2020-07-24,Florida,12,402304,5652
13356,2020-07-24,District of Columbia,11,11649,581
13357,2020-07-24,Delaware,10,14202,578
13358,2020-07-24,Connecticut,9,48776,4413
13359,2020-07-24,Colorado,8,43098,1791
13360,2020-07-24,California,6,443096,8325
13361,2020-07-24,Arkansas,5,37249,394
13362,2020-07-24,Arizona,4,156392,3156
13363,2020-07-24,Alaska,2,2746,17
13364,2020-07-24,Alabama,1,76005,1438
13365,2020-07-23,Wyoming,56,2347,25
13366,2020-07-23,Wisconsin,55,49751,887
13367,2020-07-23,West Virginia,54,5550,103
13368,2020-07-23,Washington,53,52255,1548
13369,2020-07-23,Virginia,51,81237,2054
13370,2020-07-23,Virgin Islands,78,342,7
13371,2020-07-23,Vermont,50,1377,56
13372,2020-07-23,Utah,49,36178,271
13373,2020-07-23,Texas,48,376104,4714
13374,2020-07-23,Tennessee,47,84652,913
13375,2020-07-23,South Dakota,46,8143,121
13376,2020-07-23,South Carolina,45,76606,1334
13377,2020-07-23,Rhode Island,44,18148,1001
13378,2020-07-23,Puerto Rico,72,13473,188
13379,2020-07-23,Pennsylvania,42,109153,7142
13380,2020-07-23,Oregon,41,15765,277
13381,2020-07-23,Oklahoma,40,27969,477
13382,2020-07-23,Ohio,39,80186,3256
13383,2020-07-23,Northern Mariana Islands,69,38,2
13384,2020-07-23,North Dakota,38,5497,101
13385,2020-07-23,North Carolina,37,107050,1754
13386,2020-07-23,New York,36,414405,32270
13387,2020-07-23,New Mexico,35,18163,596
13388,2020-07-23,New Jersey,34,179807,15730
13389,2020-07-23,New Hampshire,33,6318,405
13390,2020-07-23,Nevada,32,40088,709
13391,2020-07-23,Nebraska,31,23818,318
13392,2020-07-23,Montana,30,2924,43
13393,2020-07-23,Missouri,29,39923,1212
13394,2020-07-23,Mississippi,28,48053,1436
13395,2020-07-23,Minnesota,27,48761,1601
13396,2020-07-23,Michigan,26,84585,6397
13397,2020-07-23,Massachusetts,25,114647,8484
13398,2020-07-23,Maryland,24,81396,3409
13399,2020-07-23,Maine,23,3737,118
13400,2020-07-23,Louisiana,22,101762,3686
13401,2020-07-23,Kentucky,21,25828,706
13402,2020-07-23,Kansas,20,24518,326
13403,2020-07-23,Iowa,19,40796,820
13404,2020-07-23,Indiana,18,61079,2880
13405,2020-07-23,Illinois,17,168766,7563
13406,2020-07-23,Idaho,16,16862,142
13407,2020-07-23,Hawaii,15,1468,25
13408,2020-07-23,Guam,66,1301,6
13409,2020-07-23,Georgia,13,143857,3288
13410,2020-07-23,Florida,12,389860,5517
13411,2020-07-23,District of Columbia,11,11571,581
13412,2020-07-23,Delaware,10,13924,529
13413,2020-07-23,Connecticut,9,48232,4410
13414,2020-07-23,Colorado,8,42409,1788
13415,2020-07-23,California,6,433175,8190
13416,2020-07-23,Arkansas,5,36259,386
13417,2020-07-23,Arizona,4,153029,3067
13418,2020-07-23,Alaska,2,2682,17
13419,2020-07-23,Alabama,1,74212,1397
13420,2020-07-22,Wyoming,56,2288,25
13421,2020-07-22,Wisconsin,55,48777,874
13422,2020-07-22,West Virginia,54,5461,102
13423,2020-07-22,Washington,53,51442,1534
13424,2020-07-22,Virginia,51,80393,2051
13425,2020-07-22,Virgin Islands,78,336,7
13426,2020-07-22,Vermont,50,1366,56
13427,2020-07-22,Utah,49,35677,262
13428,2020-07-22,Texas,48,366561,4522
13429,2020-07-22,Tennessee,47,82172,878
13430,2020-07-22,South Dakota,46,8077,119
13431,2020-07-22,South Carolina,45,75042,1285
13432,2020-07-22,Rhode Island,44,18062,997
13433,2020-07-22,Puerto Rico,72,13038,185
13434,2020-07-22,Pennsylvania,42,108267,7125
13435,2020-07-22,Oregon,41,15436,274
13436,2020-07-22,Oklahoma,40,27301,474
13437,2020-07-22,Ohio,39,78742,3235
13438,2020-07-22,Northern Mariana Islands,69,38,2
13439,2020-07-22,North Dakota,38,5371,100
13440,2020-07-22,North Carolina,37,105138,1729
13441,2020-07-22,New York,36,413595,32228
13442,2020-07-22,New Mexico,35,17828,591
13443,2020-07-22,New Jersey,34,179565,15707
13444,2020-07-22,New Hampshire,33,6295,402
13445,2020-07-22,Nevada,32,38759,705
13446,2020-07-22,Nebraska,31,23486,314
13447,2020-07-22,Montana,30,2840,42
13448,2020-07-22,Missouri,29,38454,1196
13449,2020-07-22,Mississippi,28,47071,1423
13450,2020-07-22,Minnesota,27,48001,1592
13451,2020-07-22,Michigan,26,83891,6391
13452,2020-07-22,Massachusetts,25,114320,8468
13453,2020-07-22,Maryland,24,80738,3405
13454,2020-07-22,Maine,23,3723,118
13455,2020-07-22,Louisiana,22,99466,3670
13456,2020-07-22,Kentucky,21,25169,700
13457,2020-07-22,Kansas,20,24376,324
13458,2020-07-22,Iowa,19,40208,814
13459,2020-07-22,Indiana,18,60126,2863
13460,2020-07-22,Illinois,17,167142,7544
13461,2020-07-22,Idaho,16,16395,136
13462,2020-07-22,Hawaii,15,1413,24
13463,2020-07-22,Guam,66,1299,6
13464,2020-07-22,Georgia,13,139120,3264
13465,2020-07-22,Florida,12,379611,5344
13466,2020-07-22,District of Columbia,11,11529,580
13467,2020-07-22,Delaware,10,13792,527
13468,2020-07-22,Connecticut,9,48223,4406
13469,2020-07-22,Colorado,8,41747,1772
13470,2020-07-22,California,6,422528,8038
13471,2020-07-22,Arkansas,5,35246,380
13472,2020-07-22,Arizona,4,150659,2976
13473,2020-07-22,Alaska,2,2617,17
13474,2020-07-22,Alabama,1,71813,1364
13475,2020-07-21,Wyoming,56,2238,25
13476,2020-07-21,Wisconsin,55,47893,868
13477,2020-07-21,West Virginia,54,5199,101
13478,2020-07-21,Washington,53,50746,1531
13479,2020-07-21,Virginia,51,79371,2048
13480,2020-07-21,Virgin Islands,78,308,6
13481,2020-07-21,Vermont,50,1366,56
13482,2020-07-21,Utah,49,35089,255
13483,2020-07-21,Texas,48,355594,4319
13484,2020-07-21,Tennessee,47,80026,863
13485,2020-07-21,South Dakota,46,8019,118
13486,2020-07-21,South Carolina,45,73337,1221
13487,2020-07-21,Rhode Island,44,17986,996
13488,2020-07-21,Puerto Rico,72,12940,180
13489,2020-07-21,Pennsylvania,42,107460,7094
13490,2020-07-21,Oregon,41,15257,272
13491,2020-07-21,Oklahoma,40,26326,461
13492,2020-07-21,Ohio,39,77215,3219
13493,2020-07-21,Northern Mariana Islands,69,38,2
13494,2020-07-21,North Dakota,38,5211,98
13495,2020-07-21,North Carolina,37,103047,1702
13496,2020-07-21,New York,36,412889,32218
13497,2020-07-21,New Mexico,35,17517,588
13498,2020-07-21,New Jersey,34,179230,15737
13499,2020-07-21,New Hampshire,33,6262,400
13500,2020-07-21,Nevada,32,37605,680
13501,2020-07-21,Nebraska,31,23190,313
13502,2020-07-21,Montana,30,2741,40
13503,2020-07-21,Missouri,29,37248,1175
13504,2020-07-21,Mississippi,28,45524,1389
13505,2020-07-21,Minnesota,27,47497,1588
13506,2020-07-21,Michigan,26,83184,6385
13507,2020-07-21,Massachusetts,25,114033,8450
13508,2020-07-21,Maryland,24,80111,3402
13509,2020-07-21,Maine,23,3723,118
13510,2020-07-21,Louisiana,22,96693,3608
13511,2020-07-21,Kentucky,21,24638,695
13512,2020-07-21,Kansas,20,23606,319
13513,2020-07-21,Iowa,19,39721,808
13514,2020-07-21,Indiana,18,59344,2846
13515,2020-07-21,Illinois,17,165534,7521
13516,2020-07-21,Idaho,16,15899,127
13517,2020-07-21,Hawaii,15,1396,23
13518,2020-07-21,Guam,66,1296,6
13519,2020-07-21,Georgia,13,135865,3186
13520,2020-07-21,Florida,12,369826,5205
13521,2020-07-21,District of Columbia,11,11427,580
13522,2020-07-21,Delaware,10,13746,525
13523,2020-07-21,Connecticut,9,48096,4406
13524,2020-07-21,Colorado,8,41152,1764
13525,2020-07-21,California,6,410366,7883
13526,2020-07-21,Arkansas,5,34655,374
13527,2020-07-21,Arizona,4,148730,2918
13528,2020-07-21,Alaska,2,2523,16
13529,2020-07-21,Alabama,1,70358,1303
13530,2020-07-20,Wyoming,56,2187,24
13531,2020-07-20,Wisconsin,55,46754,855
13532,2020-07-20,West Virginia,54,5142,100
13533,2020-07-20,Washington,53,49949,1521
13534,2020-07-20,Virginia,51,78375,2031
13535,2020-07-20,Virgin Islands,78,308,6
13536,2020-07-20,Vermont,50,1360,56
13537,2020-07-20,Utah,49,34526,249
13538,2020-07-20,Texas,48,345672,4160
13539,2020-07-20,Tennessee,47,77944,838
13540,2020-07-20,South Dakota,46,7943,118
13541,2020-07-20,South Carolina,45,71445,1164
13542,2020-07-20,Rhode Island,44,17904,995
13543,2020-07-20,Puerto Rico,72,12461,180
13544,2020-07-20,Pennsylvania,42,106498,7076
13545,2020-07-20,Oregon,41,14907,264
13546,2020-07-20,Oklahoma,40,25433,452
13547,2020-07-20,Ohio,39,76168,3189
13548,2020-07-20,Northern Mariana Islands,69,37,2
13549,2020-07-20,North Dakota,38,5130,97
13550,2020-07-20,North Carolina,37,101176,1676
13551,2020-07-20,New York,36,412034,32203
13552,2020-07-20,New Mexico,35,17215,578
13553,2020-07-20,New Jersey,34,178937,15715
